"","study","country","ageGroup","framing","itemSet","subid","dateOfTest","durationOfTest","gender","religion","repeated","comments","sequence","phase","trialNum","factCat","factSub","factText","questionCat","questionSub","questionText","response"
"2125","3","india","adults","does that mean...?","cb1","3_205",2014-06-17 19:43:00,6,NA,NA,NA,NA,"5","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"2126","3","india","adults","does that mean...?","cb1","3_205",2014-06-17 19:43:00,6,NA,NA,NA,NA,"5","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"2127","3","india","adults","does that mean...?","cb1","3_205",2014-06-17 19:43:00,6,NA,NA,NA,NA,"5","test",4,"inanimacy","glass_clay","is made out of clay","perception","vision","can see what the box looks like",1.5
"2128","3","india","adults","does that mean...?","cb1","3_205",2014-06-17 19:43:00,6,NA,NA,NA,NA,"5","test",5,"affect","negative","feels sad right now","autonomy","movement","can move itself from one side of the box to the other",0.5
"2129","3","india","adults","does that mean...?","cb1","3_205",2014-06-17 19:43:00,6,NA,NA,NA,NA,"5","test",6,"perception","hearing","can hear me","affect","positive","can be in a good mood sometimes",-0.5
"2130","3","india","adults","does that mean...?","cb1","3_205",2014-06-17 19:43:00,6,NA,NA,NA,NA,"5","test",7,"autonomy","noise","is making noises all by itself","inanimacy","metal_plastic","is made out of metal",1.5
"2131","3","india","adults","does that mean...?","cb1","3_205",2014-06-17 19:43:00,6,NA,NA,NA,NA,"5","test",8,"affect","positive","feels happy right now","affect","negative","can be in a bad mood sometimes",0.5
"2132","3","india","adults","does that mean...?","cb1","3_205",2014-06-17 19:43:00,6,NA,NA,NA,NA,"5","test",9,"autonomy","movement","is moving itself around the box","perception","hearing","can hear what's going on around it",0.5
"2133","3","india","adults","does that mean...?","cb1","3_205",2014-06-17 19:43:00,6,NA,NA,NA,NA,"5","test",10,"inanimacy","metal_plastic","is made out of plastic","inanimacy","glass_clay","is made out of glass",0.5
"2134","3","india","adults","does that mean...?","cb1","3_205",2014-06-17 19:43:00,6,NA,NA,NA,NA,"5","test",11,"perception","vision","can see me","autonomy","noise","can make sounds on its own",1.5
"2135","3","india","adults","does that mean...?","cb1","3_208",2014-06-17 17:33:00,8,NA,NA,NA,NA,"5","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"2136","3","india","adults","does that mean...?","cb1","3_208",2014-06-17 17:33:00,8,NA,NA,NA,NA,"5","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"2137","3","india","adults","does that mean...?","cb1","3_208",2014-06-17 17:33:00,8,NA,NA,NA,NA,"5","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"2138","3","india","adults","does that mean...?","cb1","3_208",2014-06-17 17:33:00,8,NA,NA,NA,NA,"5","test",4,"inanimacy","glass_clay","is made out of clay","perception","vision","can see what the box looks like",0.5
"2139","3","india","adults","does that mean...?","cb1","3_208",2014-06-17 17:33:00,8,NA,NA,NA,NA,"5","test",5,"affect","negative","feels sad right now","autonomy","movement","can move itself from one side of the box to the other",-0.5
"2140","3","india","adults","does that mean...?","cb1","3_208",2014-06-17 17:33:00,8,NA,NA,NA,NA,"5","test",6,"perception","hearing","can hear me","affect","positive","can be in a good mood sometimes",0.5
"2141","3","india","adults","does that mean...?","cb1","3_208",2014-06-17 17:33:00,8,NA,NA,NA,NA,"5","test",7,"autonomy","noise","is making noises all by itself","inanimacy","metal_plastic","is made out of metal",0.5
"2142","3","india","adults","does that mean...?","cb1","3_208",2014-06-17 17:33:00,8,NA,NA,NA,NA,"5","test",8,"affect","positive","feels happy right now","affect","negative","can be in a bad mood sometimes",1.5
"2143","3","india","adults","does that mean...?","cb1","3_208",2014-06-17 17:33:00,8,NA,NA,NA,NA,"5","test",9,"autonomy","movement","is moving itself around the box","perception","hearing","can hear what's going on around it",-0.5
"2144","3","india","adults","does that mean...?","cb1","3_208",2014-06-17 17:33:00,8,NA,NA,NA,NA,"5","test",10,"inanimacy","metal_plastic","is made out of plastic","inanimacy","glass_clay","is made out of glass",-1.5
"2145","3","india","adults","does that mean...?","cb1","3_208",2014-06-17 17:33:00,8,NA,NA,NA,NA,"5","test",11,"perception","vision","can see me","autonomy","noise","can make sounds on its own",-1.5
"2146","3","india","adults","does that mean...?","cb1","3_24",2014-06-17 18:04:00,13,NA,NA,NA,"Thank you.","5","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"2147","3","india","adults","does that mean...?","cb1","3_24",2014-06-17 18:04:00,13,NA,NA,NA,"Thank you.","5","practice",2,NA,NA,"is walking around",NA,NA,"has legs",-1.5
"2148","3","india","adults","does that mean...?","cb1","3_24",2014-06-17 18:04:00,13,NA,NA,NA,"Thank you.","5","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"2149","3","india","adults","does that mean...?","cb1","3_24",2014-06-17 18:04:00,13,NA,NA,NA,"Thank you.","5","test",4,"inanimacy","glass_clay","is made out of clay","perception","vision","can see what the box looks like",-0.5
"2150","3","india","adults","does that mean...?","cb1","3_24",2014-06-17 18:04:00,13,NA,NA,NA,"Thank you.","5","test",5,"affect","negative","feels sad right now","autonomy","movement","can move itself from one side of the box to the other",0.5
"2151","3","india","adults","does that mean...?","cb1","3_24",2014-06-17 18:04:00,13,NA,NA,NA,"Thank you.","5","test",6,"perception","hearing","can hear me","affect","positive","can be in a good mood sometimes",0.5
"2152","3","india","adults","does that mean...?","cb1","3_24",2014-06-17 18:04:00,13,NA,NA,NA,"Thank you.","5","test",7,"autonomy","noise","is making noises all by itself","inanimacy","metal_plastic","is made out of metal",0.5
"2153","3","india","adults","does that mean...?","cb1","3_24",2014-06-17 18:04:00,13,NA,NA,NA,"Thank you.","5","test",8,"affect","positive","feels happy right now","affect","negative","can be in a bad mood sometimes",-1.5
"2154","3","india","adults","does that mean...?","cb1","3_24",2014-06-17 18:04:00,13,NA,NA,NA,"Thank you.","5","test",9,"autonomy","movement","is moving itself around the box","perception","hearing","can hear what's going on around it",0.5
"2155","3","india","adults","does that mean...?","cb1","3_24",2014-06-17 18:04:00,13,NA,NA,NA,"Thank you.","5","test",10,"inanimacy","metal_plastic","is made out of plastic","inanimacy","glass_clay","is made out of glass",-1.5
"2156","3","india","adults","does that mean...?","cb1","3_24",2014-06-17 18:04:00,13,NA,NA,NA,"Thank you.","5","test",11,"perception","vision","can see me","autonomy","noise","can make sounds on its own",-1.5
"2157","3","india","adults","does that mean...?","cb1","3_285",2014-06-17 18:32:00,3,NA,NA,NA,NA,"5","practice",1,NA,NA,"is purple",NA,NA,"is green",0.5
"2158","3","india","adults","does that mean...?","cb1","3_285",2014-06-17 18:32:00,3,NA,NA,NA,NA,"5","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"2159","3","india","adults","does that mean...?","cb1","3_285",2014-06-17 18:32:00,3,NA,NA,NA,NA,"5","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-0.5
"2160","3","india","adults","does that mean...?","cb1","3_285",2014-06-17 18:32:00,3,NA,NA,NA,NA,"5","test",4,"inanimacy","glass_clay","is made out of clay","perception","vision","can see what the box looks like",1.5
"2161","3","india","adults","does that mean...?","cb1","3_285",2014-06-17 18:32:00,3,NA,NA,NA,NA,"5","test",5,"affect","negative","feels sad right now","autonomy","movement","can move itself from one side of the box to the other",0.5
"2162","3","india","adults","does that mean...?","cb1","3_285",2014-06-17 18:32:00,3,NA,NA,NA,NA,"5","test",6,"perception","hearing","can hear me","affect","positive","can be in a good mood sometimes",1.5
"2163","3","india","adults","does that mean...?","cb1","3_285",2014-06-17 18:32:00,3,NA,NA,NA,NA,"5","test",7,"autonomy","noise","is making noises all by itself","inanimacy","metal_plastic","is made out of metal",-0.5
"2164","3","india","adults","does that mean...?","cb1","3_285",2014-06-17 18:32:00,3,NA,NA,NA,NA,"5","test",8,"affect","positive","feels happy right now","affect","negative","can be in a bad mood sometimes",1.5
"2165","3","india","adults","does that mean...?","cb1","3_285",2014-06-17 18:32:00,3,NA,NA,NA,NA,"5","test",9,"autonomy","movement","is moving itself around the box","perception","hearing","can hear what's going on around it",0.5
"2166","3","india","adults","does that mean...?","cb1","3_285",2014-06-17 18:32:00,3,NA,NA,NA,NA,"5","test",10,"inanimacy","metal_plastic","is made out of plastic","inanimacy","glass_clay","is made out of glass",-0.5
"2167","3","india","adults","does that mean...?","cb1","3_285",2014-06-17 18:32:00,3,NA,NA,NA,NA,"5","test",11,"perception","vision","can see me","autonomy","noise","can make sounds on its own",0.5
"2168","3","india","adults","does that mean...?","cb1","3_289",2014-06-17 18:23:00,5,NA,NA,NA,"Any Other follow-up survey just mail me. raju.bsc23@gmail.com","5","practice",1,NA,NA,"is purple",NA,NA,"is green",0.5
"2169","3","india","adults","does that mean...?","cb1","3_289",2014-06-17 18:23:00,5,NA,NA,NA,"Any Other follow-up survey just mail me. raju.bsc23@gmail.com","5","practice",2,NA,NA,"is walking around",NA,NA,"has legs",-1.5
"2170","3","india","adults","does that mean...?","cb1","3_289",2014-06-17 18:23:00,5,NA,NA,NA,"Any Other follow-up survey just mail me. raju.bsc23@gmail.com","5","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-1.5
"2171","3","india","adults","does that mean...?","cb1","3_289",2014-06-17 18:23:00,5,NA,NA,NA,"Any Other follow-up survey just mail me. raju.bsc23@gmail.com","5","test",4,"inanimacy","glass_clay","is made out of clay","perception","vision","can see what the box looks like",-0.5
"2172","3","india","adults","does that mean...?","cb1","3_289",2014-06-17 18:23:00,5,NA,NA,NA,"Any Other follow-up survey just mail me. raju.bsc23@gmail.com","5","test",5,"affect","negative","feels sad right now","autonomy","movement","can move itself from one side of the box to the other",-0.5
"2173","3","india","adults","does that mean...?","cb1","3_289",2014-06-17 18:23:00,5,NA,NA,NA,"Any Other follow-up survey just mail me. raju.bsc23@gmail.com","5","test",6,"perception","hearing","can hear me","affect","positive","can be in a good mood sometimes",-1.5
"2174","3","india","adults","does that mean...?","cb1","3_289",2014-06-17 18:23:00,5,NA,NA,NA,"Any Other follow-up survey just mail me. raju.bsc23@gmail.com","5","test",7,"autonomy","noise","is making noises all by itself","inanimacy","metal_plastic","is made out of metal",-0.5
"2175","3","india","adults","does that mean...?","cb1","3_289",2014-06-17 18:23:00,5,NA,NA,NA,"Any Other follow-up survey just mail me. raju.bsc23@gmail.com","5","test",8,"affect","positive","feels happy right now","affect","negative","can be in a bad mood sometimes",0.5
"2176","3","india","adults","does that mean...?","cb1","3_289",2014-06-17 18:23:00,5,NA,NA,NA,"Any Other follow-up survey just mail me. raju.bsc23@gmail.com","5","test",9,"autonomy","movement","is moving itself around the box","perception","hearing","can hear what's going on around it",0.5
"2177","3","india","adults","does that mean...?","cb1","3_289",2014-06-17 18:23:00,5,NA,NA,NA,"Any Other follow-up survey just mail me. raju.bsc23@gmail.com","5","test",10,"inanimacy","metal_plastic","is made out of plastic","inanimacy","glass_clay","is made out of glass",-0.5
"2178","3","india","adults","does that mean...?","cb1","3_289",2014-06-17 18:23:00,5,NA,NA,NA,"Any Other follow-up survey just mail me. raju.bsc23@gmail.com","5","test",11,"perception","vision","can see me","autonomy","noise","can make sounds on its own",1.5
"2179","3","india","adults","does that mean...?","cb1","3_303",2014-06-17 17:19:00,6,NA,NA,NA,NA,"5","practice",1,NA,NA,"is purple",NA,NA,"is green",0.5
"2180","3","india","adults","does that mean...?","cb1","3_303",2014-06-17 17:19:00,6,NA,NA,NA,NA,"5","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"2181","3","india","adults","does that mean...?","cb1","3_303",2014-06-17 17:19:00,6,NA,NA,NA,NA,"5","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-1.5
"2182","3","india","adults","does that mean...?","cb1","3_303",2014-06-17 17:19:00,6,NA,NA,NA,NA,"5","test",4,"inanimacy","glass_clay","is made out of clay","perception","vision","can see what the box looks like",1.5
"2183","3","india","adults","does that mean...?","cb1","3_303",2014-06-17 17:19:00,6,NA,NA,NA,NA,"5","test",5,"affect","negative","feels sad right now","autonomy","movement","can move itself from one side of the box to the other",-1.5
"2184","3","india","adults","does that mean...?","cb1","3_303",2014-06-17 17:19:00,6,NA,NA,NA,NA,"5","test",6,"perception","hearing","can hear me","affect","positive","can be in a good mood sometimes",-1.5
"2185","3","india","adults","does that mean...?","cb1","3_303",2014-06-17 17:19:00,6,NA,NA,NA,NA,"5","test",7,"autonomy","noise","is making noises all by itself","inanimacy","metal_plastic","is made out of metal",0.5
"2186","3","india","adults","does that mean...?","cb1","3_303",2014-06-17 17:19:00,6,NA,NA,NA,NA,"5","test",8,"affect","positive","feels happy right now","affect","negative","can be in a bad mood sometimes",-0.5
"2187","3","india","adults","does that mean...?","cb1","3_303",2014-06-17 17:19:00,6,NA,NA,NA,NA,"5","test",9,"autonomy","movement","is moving itself around the box","perception","hearing","can hear what's going on around it",-1.5
"2188","3","india","adults","does that mean...?","cb1","3_303",2014-06-17 17:19:00,6,NA,NA,NA,NA,"5","test",10,"inanimacy","metal_plastic","is made out of plastic","inanimacy","glass_clay","is made out of glass",-1.5
"2189","3","india","adults","does that mean...?","cb1","3_303",2014-06-17 17:19:00,6,NA,NA,NA,NA,"5","test",11,"perception","vision","can see me","autonomy","noise","can make sounds on its own",-1.5
"2190","3","india","adults","does that mean...?","cb1","3_347",2014-06-17 18:42:00,18,NA,NA,NA,"It was a nice and simple task and i enjoyed being a part of it. Hope my work will assist you in your research.","5","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"2191","3","india","adults","does that mean...?","cb1","3_347",2014-06-17 18:42:00,18,NA,NA,NA,"It was a nice and simple task and i enjoyed being a part of it. Hope my work will assist you in your research.","5","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"2192","3","india","adults","does that mean...?","cb1","3_347",2014-06-17 18:42:00,18,NA,NA,NA,"It was a nice and simple task and i enjoyed being a part of it. Hope my work will assist you in your research.","5","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"2193","3","india","adults","does that mean...?","cb1","3_347",2014-06-17 18:42:00,18,NA,NA,NA,"It was a nice and simple task and i enjoyed being a part of it. Hope my work will assist you in your research.","5","test",4,"inanimacy","glass_clay","is made out of clay","perception","vision","can see what the box looks like",-1.5
"2194","3","india","adults","does that mean...?","cb1","3_347",2014-06-17 18:42:00,18,NA,NA,NA,"It was a nice and simple task and i enjoyed being a part of it. Hope my work will assist you in your research.","5","test",5,"affect","negative","feels sad right now","autonomy","movement","can move itself from one side of the box to the other",0.5
"2195","3","india","adults","does that mean...?","cb1","3_347",2014-06-17 18:42:00,18,NA,NA,NA,"It was a nice and simple task and i enjoyed being a part of it. Hope my work will assist you in your research.","5","test",6,"perception","hearing","can hear me","affect","positive","can be in a good mood sometimes",0.5
"2196","3","india","adults","does that mean...?","cb1","3_347",2014-06-17 18:42:00,18,NA,NA,NA,"It was a nice and simple task and i enjoyed being a part of it. Hope my work will assist you in your research.","5","test",7,"autonomy","noise","is making noises all by itself","inanimacy","metal_plastic","is made out of metal",-0.5
"2197","3","india","adults","does that mean...?","cb1","3_347",2014-06-17 18:42:00,18,NA,NA,NA,"It was a nice and simple task and i enjoyed being a part of it. Hope my work will assist you in your research.","5","test",8,"affect","positive","feels happy right now","affect","negative","can be in a bad mood sometimes",0.5
"2198","3","india","adults","does that mean...?","cb1","3_347",2014-06-17 18:42:00,18,NA,NA,NA,"It was a nice and simple task and i enjoyed being a part of it. Hope my work will assist you in your research.","5","test",9,"autonomy","movement","is moving itself around the box","perception","hearing","can hear what's going on around it",-0.5
"2199","3","india","adults","does that mean...?","cb1","3_347",2014-06-17 18:42:00,18,NA,NA,NA,"It was a nice and simple task and i enjoyed being a part of it. Hope my work will assist you in your research.","5","test",10,"inanimacy","metal_plastic","is made out of plastic","inanimacy","glass_clay","is made out of glass",-1.5
"2200","3","india","adults","does that mean...?","cb1","3_347",2014-06-17 18:42:00,18,NA,NA,NA,"It was a nice and simple task and i enjoyed being a part of it. Hope my work will assist you in your research.","5","test",11,"perception","vision","can see me","autonomy","noise","can make sounds on its own",0.5
"2201","3","india","adults","does that mean...?","cb1","3_365",2014-06-17 18:03:00,20,NA,NA,NA,NA,"5","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"2202","3","india","adults","does that mean...?","cb1","3_365",2014-06-17 18:03:00,20,NA,NA,NA,NA,"5","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"2203","3","india","adults","does that mean...?","cb1","3_365",2014-06-17 18:03:00,20,NA,NA,NA,NA,"5","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-0.5
"2204","3","india","adults","does that mean...?","cb1","3_365",2014-06-17 18:03:00,20,NA,NA,NA,NA,"5","test",4,"inanimacy","glass_clay","is made out of clay","perception","vision","can see what the box looks like",0.5
"2205","3","india","adults","does that mean...?","cb1","3_365",2014-06-17 18:03:00,20,NA,NA,NA,NA,"5","test",5,"affect","negative","feels sad right now","autonomy","movement","can move itself from one side of the box to the other",-1.5
"2206","3","india","adults","does that mean...?","cb1","3_365",2014-06-17 18:03:00,20,NA,NA,NA,NA,"5","test",6,"perception","hearing","can hear me","affect","positive","can be in a good mood sometimes",0.5
"2207","3","india","adults","does that mean...?","cb1","3_365",2014-06-17 18:03:00,20,NA,NA,NA,NA,"5","test",7,"autonomy","noise","is making noises all by itself","inanimacy","metal_plastic","is made out of metal",1.5
"2208","3","india","adults","does that mean...?","cb1","3_365",2014-06-17 18:03:00,20,NA,NA,NA,NA,"5","test",8,"affect","positive","feels happy right now","affect","negative","can be in a bad mood sometimes",-1.5
"2209","3","india","adults","does that mean...?","cb1","3_365",2014-06-17 18:03:00,20,NA,NA,NA,NA,"5","test",9,"autonomy","movement","is moving itself around the box","perception","hearing","can hear what's going on around it",-0.5
"2210","3","india","adults","does that mean...?","cb1","3_365",2014-06-17 18:03:00,20,NA,NA,NA,NA,"5","test",10,"inanimacy","metal_plastic","is made out of plastic","inanimacy","glass_clay","is made out of glass",-1.5
"2211","3","india","adults","does that mean...?","cb1","3_365",2014-06-17 18:03:00,20,NA,NA,NA,NA,"5","test",11,"perception","vision","can see me","autonomy","noise","can make sounds on its own",-0.5
"2212","3","india","adults","does that mean...?","cb1","3_41",2014-06-17 17:53:00,3,NA,NA,NA,NA,"5","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"2213","3","india","adults","does that mean...?","cb1","3_41",2014-06-17 17:53:00,3,NA,NA,NA,NA,"5","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"2214","3","india","adults","does that mean...?","cb1","3_41",2014-06-17 17:53:00,3,NA,NA,NA,NA,"5","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"2215","3","india","adults","does that mean...?","cb1","3_41",2014-06-17 17:53:00,3,NA,NA,NA,NA,"5","test",4,"inanimacy","glass_clay","is made out of clay","perception","vision","can see what the box looks like",-0.5
"2216","3","india","adults","does that mean...?","cb1","3_41",2014-06-17 17:53:00,3,NA,NA,NA,NA,"5","test",5,"affect","negative","feels sad right now","autonomy","movement","can move itself from one side of the box to the other",1.5
"2217","3","india","adults","does that mean...?","cb1","3_41",2014-06-17 17:53:00,3,NA,NA,NA,NA,"5","test",6,"perception","hearing","can hear me","affect","positive","can be in a good mood sometimes",0.5
"2218","3","india","adults","does that mean...?","cb1","3_41",2014-06-17 17:53:00,3,NA,NA,NA,NA,"5","test",7,"autonomy","noise","is making noises all by itself","inanimacy","metal_plastic","is made out of metal",-1.5
"2219","3","india","adults","does that mean...?","cb1","3_41",2014-06-17 17:53:00,3,NA,NA,NA,NA,"5","test",8,"affect","positive","feels happy right now","affect","negative","can be in a bad mood sometimes",-0.5
"2220","3","india","adults","does that mean...?","cb1","3_41",2014-06-17 17:53:00,3,NA,NA,NA,NA,"5","test",9,"autonomy","movement","is moving itself around the box","perception","hearing","can hear what's going on around it",0.5
"2221","3","india","adults","does that mean...?","cb1","3_41",2014-06-17 17:53:00,3,NA,NA,NA,NA,"5","test",10,"inanimacy","metal_plastic","is made out of plastic","inanimacy","glass_clay","is made out of glass",-1.5
"2222","3","india","adults","does that mean...?","cb1","3_41",2014-06-17 17:53:00,3,NA,NA,NA,NA,"5","test",11,"perception","vision","can see me","autonomy","noise","can make sounds on its own",-0.5
"2223","3","india","adults","does that mean...?","cb1","3_103",2014-06-17 18:37:00,23,NA,NA,NA,NA,"6","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"2224","3","india","adults","does that mean...?","cb1","3_103",2014-06-17 18:37:00,23,NA,NA,NA,NA,"6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",-1.5
"2225","3","india","adults","does that mean...?","cb1","3_103",2014-06-17 18:37:00,23,NA,NA,NA,NA,"6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"2226","3","india","adults","does that mean...?","cb1","3_103",2014-06-17 18:37:00,23,NA,NA,NA,NA,"6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",-1.5
"2227","3","india","adults","does that mean...?","cb1","3_103",2014-06-17 18:37:00,23,NA,NA,NA,NA,"6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",-1.5
"2228","3","india","adults","does that mean...?","cb1","3_103",2014-06-17 18:37:00,23,NA,NA,NA,NA,"6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",0.5
"2229","3","india","adults","does that mean...?","cb1","3_103",2014-06-17 18:37:00,23,NA,NA,NA,NA,"6","test",7,"affect","positive","is in a good mood right now","affect","negative","can feel sad sometimes",-0.5
"2230","3","india","adults","does that mean...?","cb1","3_103",2014-06-17 18:37:00,23,NA,NA,NA,NA,"6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",-0.5
"2231","3","india","adults","does that mean...?","cb1","3_103",2014-06-17 18:37:00,23,NA,NA,NA,NA,"6","test",9,"perception","vision","can see what the box looks like","affect","positive","can feel happy sometimes",0.5
"2232","3","india","adults","does that mean...?","cb1","3_103",2014-06-17 18:37:00,23,NA,NA,NA,NA,"6","test",10,"affect","negative","is in a bad mood right now","autonomy","noise","can make sounds on its own",-1.5
"2233","3","india","adults","does that mean...?","cb1","3_103",2014-06-17 18:37:00,23,NA,NA,NA,NA,"6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",-1.5
"2234","3","india","adults","does that mean...?","cb1","3_254",2014-06-17 18:00:00,5,NA,NA,NA,"good survey","6","practice",1,NA,NA,"is purple",NA,NA,"is green",0.5
"2235","3","india","adults","does that mean...?","cb1","3_254",2014-06-17 18:00:00,5,NA,NA,NA,"good survey","6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"2236","3","india","adults","does that mean...?","cb1","3_254",2014-06-17 18:00:00,5,NA,NA,NA,"good survey","6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"2237","3","india","adults","does that mean...?","cb1","3_254",2014-06-17 18:00:00,5,NA,NA,NA,"good survey","6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",0.5
"2238","3","india","adults","does that mean...?","cb1","3_254",2014-06-17 18:00:00,5,NA,NA,NA,"good survey","6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",0.5
"2239","3","india","adults","does that mean...?","cb1","3_254",2014-06-17 18:00:00,5,NA,NA,NA,"good survey","6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",0.5
"2240","3","india","adults","does that mean...?","cb1","3_254",2014-06-17 18:00:00,5,NA,NA,NA,"good survey","6","test",7,"affect","positive","is in a good mood right now","affect","negative","can feel sad sometimes",-0.5
"2241","3","india","adults","does that mean...?","cb1","3_254",2014-06-17 18:00:00,5,NA,NA,NA,"good survey","6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",0.5
"2242","3","india","adults","does that mean...?","cb1","3_254",2014-06-17 18:00:00,5,NA,NA,NA,"good survey","6","test",9,"perception","vision","can see what the box looks like","affect","positive","can feel happy sometimes",0.5
"2243","3","india","adults","does that mean...?","cb1","3_254",2014-06-17 18:00:00,5,NA,NA,NA,"good survey","6","test",10,"affect","negative","is in a bad mood right now","autonomy","noise","can make sounds on its own",0.5
"2244","3","india","adults","does that mean...?","cb1","3_254",2014-06-17 18:00:00,5,NA,NA,NA,"good survey","6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",0.5
"2245","3","india","adults","does that mean...?","cb1","3_27",2014-06-17 18:18:00,32,NA,NA,NA,"No","6","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"2246","3","india","adults","does that mean...?","cb1","3_27",2014-06-17 18:18:00,32,NA,NA,NA,"No","6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"2247","3","india","adults","does that mean...?","cb1","3_27",2014-06-17 18:18:00,32,NA,NA,NA,"No","6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"2248","3","india","adults","does that mean...?","cb1","3_27",2014-06-17 18:18:00,32,NA,NA,NA,"No","6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",-0.5
"2249","3","india","adults","does that mean...?","cb1","3_27",2014-06-17 18:18:00,32,NA,NA,NA,"No","6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",-1.5
"2250","3","india","adults","does that mean...?","cb1","3_27",2014-06-17 18:18:00,32,NA,NA,NA,"No","6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",-0.5
"2251","3","india","adults","does that mean...?","cb1","3_27",2014-06-17 18:18:00,32,NA,NA,NA,"No","6","test",7,"affect","positive","is in a good mood right now","affect","negative","can feel sad sometimes",0.5
"2252","3","india","adults","does that mean...?","cb1","3_27",2014-06-17 18:18:00,32,NA,NA,NA,"No","6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",-0.5
"2253","3","india","adults","does that mean...?","cb1","3_27",2014-06-17 18:18:00,32,NA,NA,NA,"No","6","test",9,"perception","vision","can see what the box looks like","affect","positive","can feel happy sometimes",-0.5
